epsilon_r,layers,area,thickness,capacitance,resonant_frequency,esr
7648.449207071696,342,1.8500553587407298e-06,2.2195454725447828e-05,1.4706063389881582e-06,4115765.5338005954,0.002013101643997079
987.291565321548,49,1.890200651196535e-05,4.795102364280286e-05,1.5838315620869582e-07,13173088.770852443,0.004849362973121534
5179.086116785748,191,1.642590483120671e-05,4.4651717980599965e-05,2.6384216982755717e-06,3102643.727997053,0.006038201076101149
4700.0168294573405,499,6.988524582067656e-06,4.970644237503718e-05,1.7696771195558555e-06,3765589.4474449703,0.00489361037982786
3676.8112003931124,218,1.3175644016311574e-05,2.1424681018338202e-05,3.938034258520569e-06,2510595.412169792,0.005708889964418232
4248.436995529776,400,4.109289706251894e-06,3.2818558274138254e-06,1.2622187120704985e-05,1428586.0787225966,0.0050086946781490935
5534.435575837213,282,2.1918331622837466e-05,1.599185095896836e-05,1.3644174638362636e-05,1386898.6466498533,0.004543887936433737
2032.9899046896396,128,9.589554053095552e-06,3.4112771756523625e-05,5.468913200637545e-07,6460203.952952057,0.004271177649319413
5933.960843694132,391,1.6025067291177198e-05,7.6230266786033485e-06,3.0272161249777078e-05,914830.9134435544,0.003717326906455987
8151.60712834987,443,4.8106308708942945e-06,1.5698636759240053e-05,5.828678398505535e-06,2001769.2506566658,0.005926502067693796
7721.5288330065105,33,5.94795627114897e-06,3.752142062698076e-06,3.4310359341418483e-06,2770466.338268426,0.005732660311655736
1962.04909459085,267,2.480695289927565e-05,2.427338488112148e-05,3.4850459672270384e-06,2749877.680905237,0.0047220747856339075
1917.8699625440022,492,1.9074073466591904e-05,1.123711320705931e-05,7.848609493375187e-06,1797957.9023528525,0.002975854328708959
3047.6564935766764,101,2.40873248745777e-05,5.4711533180511156e-06,1.0212459407190875e-05,1581471.204934693,0.005472308842418479
3930.2099002398536,476,8.100427965089059e-06,2.1149574664641475e-05,3.938478723132082e-06,2463519.9029010264,0.004095771432867149
4380.328023380584,170,4.9495090388756895e-06,1.8210044814333593e-05,1.6078280261755788e-06,3925730.295837871,0.005146046586346148
6957.12355991678,158,1.3073643123491943e-05,2.7338369110329125e-05,4.129215642227042e-06,2446449.1961071477,0.003460076562498079
1038.4641055754364,126,1.2872038773456242e-05,3.7702894110368317e-05,3.4085359304520826e-07,8543160.575980881,0.005094323630838455
829.3906901476307,467,5.198716330191709e-06,6.515868084898757e-06,1.7947610338614848e-06,3822320.58987569,0.004868951304585137
4223.1503479671355,62,1.8597269669953846e-05,3.9765153920290416e-05,9.847111314289075e-07,5201853.977550343,0.0025937315609532974
7123.055075310815,311,9.682660826529619e-06,2.2882090138838255e-06,5.617306644440478e-05,679715.7387683145,0.006618034681661247
2337.6357580865842,54,5.472765542332414e-06,2.2711993222296546e-05,2.506972622093109e-07,9986818.077864062,0.004681990709429091
6594.292571934391,274,8.967601469038922e-06,2.9784084057408218e-05,3.374179220908334e-06,2699020.1044211877,0.004741940070628595
2968.367310432845,495,1.4527808791240365e-05,4.789293498385008e-05,2.4956915738013863e-06,3191613.1555913356,0.005535342958755781
8917.818033728405,271,1.843530237233064e-05,2.912222831661284e-05,1.070655720964229e-05,1547259.5186918443,0.004949915316561094
9009.054470532858,316,1.256538126537963e-05,8.778710470298043e-06,2.5066618298174694e-05,1000802.9453198864,0.005364201076062311
3324.2284406726017,243,1.3614279755880964e-05,2.635954846185155e-05,2.9061568256006978e-06,2913385.6059153676,0.003856414190410608
2684.940662650785,384,4.334702462625962e-06,2.0393413412379396e-05,1.327142450072606e-06,4422550.39413198,0.0048590436197731455
4407.387734629197,44,2.295258219299757e-05,2.4488422812411944e-05,1.5706677239752616e-06,4073162.7189993486,0.003093107617612852
2785.0500592114126,347,2.3289380751809066e-05,1.0657753718295277e-05,1.2357373975776618e-05,1394150.178763626,0.004762484710606007
6887.646511271185,446,1.740223817003209e-05,2.5540525073252323e-05,1.2192050334165653e-05,1430328.5741808873,0.006445396957644555
8347.614503208712,412,1.423153814416593e-06,8.351948450252967e-06,3.2025831615976045e-06,2856108.290126002,0.003495437901253057
6894.375243656562,206,1.3889781181679826e-05,3.7458110953852625e-05,3.923105200396534e-06,2591242.6179794124,0.004650560845863604
8331.32924886882,34,1.6101255330126725e-05,3.01014067510543e-05,1.325435750678015e-06,4377248.9758299375,0.002881567143093086
4271.425540971004,404,2.487170135099464e-05,4.847856887997382e-06,5.045790043070322e-05,713702.5700423212,0.005007995026618623
1985.0112217341782,211,2.4905606924675125e-05,4.459110892852001e-05,1.7710550240479988e-06,3800949.521965481,0.0054670231295337254
7510.534000277125,282,2.1582669647813378e-05,3.120260062616628e-05,8.981735784440819e-06,1711397.5370734436,0.005383988410696202
3924.507798844762,45,2.5319438086267247e-06,1.648924570126374e-05,2.367725211069427e-07,10113734.172323238,0.0044126041138134835
6877.072839676759,483,2.387863337868952e-05,3.2364775768382054e-06,0.00014319449558025687,422839.1229147564,0.0028558582880786865
3071.117448826774,232,1.570386993164798e-05,3.197910809281002e-05,2.4881527897041807e-06,3133946.8929816536,0.0037593188726312717
1271.6815306633903,361,2.0221282491500307e-05,1.9298572806068508e-05,2.931277262482514e-06,3003594.2675235197,0.00625673989758784
9929.527057133751,286,1.0772628392460486e-05,4.5473287139045894e-05,4.528993708077988e-06,2314876.90800936,0.005880455027881263
1983.9143253406933,27,8.672067309630156e-06,2.709013802994553e-06,1.3800945481139012e-06,4319160.935584942,0.004909817529424424
9889.99944265307,197,1.2117859491611393e-05,2.9160193317699238e-06,6.625562925420539e-05,607387.9074199924,0.005162415365971492
9784.159359381249,411,4.524988311251846e-06,4.751566505843984e-05,2.176735467924544e-06,3462614.0824905,0.003974936155997915
8041.271987126376,266,9.569587330079346e-06,4.827882333829581e-05,3.0551223481573206e-06,2904723.374221697,0.006292529530479817
6764.518139778977,151,2.1582819994438687e-05,2.3593691118592913e-06,6.804560565773533e-05,613051.2817907236,0.00428092287310262
5989.166977385305,145,1.9108116702611557e-06,3.608562851212505e-05,3.776929858903496e-07,8510550.006327415,0.005450299882839531
8727.96468108943,459,4.621073123790508e-06,1.1853247764113184e-05,9.59661956018727e-06,1601827.0990892884,0.0036726574987960255
3249.6754553851356,316,4.0027878315876524e-06,3.536824554801755e-05,7.622613288553392e-07,5871355.170011575,0.004824589463535064
4942.971518606332,88,1.0673813024805473e-05,4.35679070362412e-05,8.664876038042098e-07,5533519.540663009,0.006253075631783072
6384.204708981768,453,2.4927685621380684e-05,5.940742464251495e-06,6.489415201821489e-05,636341.0803139036,0.004053119511542884
4406.3095207601655,427,5.160590325073184e-06,1.269955442134006e-05,4.169479529754715e-06,2431395.547259812,0.005749933737430549
4561.121313857546,301,4.491583590382244e-06,2.1798057479982466e-06,1.8750500956705797e-05,1156834.435943554,0.003919395060026497
3637.7043412698017,71,2.296133751462771e-05,3.1476624267775993e-06,1.6436230424447504e-05,1226375.6902892448,0.004098282046655544
5860.202258503093,138,2.216921240718318e-05,2.451275052670935e-06,5.446631774013274e-05,677900.7275270625,0.004991104849790309
8580.458016143602,350,1.7737688799173065e-06,4.0233435464894313e-05,9.146613518852345e-07,5173941.333393333,0.005978120814171901
2414.5195910599723,307,1.904094304430356e-05,1.5616341243108058e-05,5.688751720722286e-06,2094811.9244999487,0.004702081505997203
9377.113868157694,266,1.673117683543431e-05,2.5167360539027467e-05,1.1338977695742863e-05,1538499.3661401996,0.0056191407801510175
7046.3327106081815,489,1.9425779436465018e-05,3.9604368916253803e-05,9.263967308954186e-06,1643008.7294620958,0.006144552205670083
8321.095520460287,221,1.2868058915102133e-05,2.5252239472629187e-05,6.588193713729091e-06,1964967.0285830586,0.004229739378508717
5783.81157998511,63,2.4793101242759095e-05,2.203060706860521e-05,3.0121247409672226e-06,2857830.5839877846,0.0034762448457859893
7905.408663528603,184,2.0523284490631167e-06,1.5670871179834817e-06,1.3523933314169675e-05,1368164.694496569,0.004644899489843612
653.9037747249386,109,6.624918073691338e-06,2.8833935624301057e-05,1.3011555696095912e-07,14183296.398933582,0.006277081478705306
8274.614035405584,48,1.0517103687366764e-05,7.112410828717234e-06,4.829798358967881e-06,2312524.054867036,0.004188751784864702
881.3191613109819,423,1.1794670597576878e-05,3.8467763798760285e-05,6.824444080464487e-07,6265188.506550199,0.006015720767718646
8954.177075447195,272,2.311281766478845e-05,1.3629148466935961e-05,2.880857092497573e-05,915001.4837568093,0.004737716263104064
9923.64609876711,159,1.4440104737854214e-05,3.40351831296241e-05,4.9637799624168645e-06,2224815.2117912336,0.0067576944669006205
3293.640890679389,130,2.082663892489453e-06,3.2664952863409294e-05,2.0047759881453534e-07,11147716.22057989,0.007257486835957181
2498.0262847150398,187,1.0788711122215886e-05,3.121710454357099e-05,1.2705645027599395e-06,4601178.442319476,0.006033009838464255
7770.951956651386,310,1.099576989685768e-05,1.408064836932244e-05,1.135182126243823e-05,1502708.878265509,0.003353810269715347
2903.7502387424056,339,2.4171782522506834e-05,1.4087399081602841e-05,1.0307284959087393e-05,1523216.9763350252,0.002596943326554088
8722.842640135932,129,1.5380730184506597e-05,4.3289354128625165e-05,2.9560996901233812e-06,2991200.362093381,0.00506335902717174
1477.004625496029,81,1.6255625707814533e-05,1.6275592988909226e-06,9.995725813917759e-06,1595378.8573393584,0.005906773616559142
1696.5743656039035,228,1.8118072750030502e-05,9.894609039243939e-06,5.298208331799092e-06,2225465.1347187026,0.005501249531175728
9801.939773455848,403,1.9480943576370958e-05,3.089837496445727e-05,1.457280307850008e-05,1360159.4239361074,0.004276800626340147
6901.469533565044,407,1.624122568485974e-05,4.103526646575532e-05,6.611072353019819e-06,1919149.246397681,0.003514635096979508
8545.42863207505,311,6.692664427214452e-06,1.8558929924970077e-05,6.330351988928119e-06,2063691.4241007618,0.005930682609541079
3581.129084839421,132,2.197710194418794e-05,3.3018729471929206e-05,2.6413152663767477e-06,3092181.878827528,0.006859736646213692
6926.595620445742,253,1.8570875209855127e-05,2.8300664561391584e-05,7.176135998174598e-06,1863221.8767171735,0.0043305464842971556
6145.297359431674,383,1.8804891642326943e-05,4.162465119619735e-06,6.640463259424372e-05,619529.8799354983,0.0058252704408529865
6229.926141167996,84,2.491736174163398e-05,3.146575964960323e-05,3.396125480808601e-06,2665905.926170396,0.007604437380533817
6984.0583656083545,15,2.0260636836719585e-05,4.088127014135218e-05,4.1482167204172604e-07,7811173.4748320645,0.004823731385929952
5965.912144726436,30,2.0899633675723677e-05,4.962996769467106e-05,6.362195149048488e-07,6279188.358475071,0.004838429930984512
4576.092508375326,199,2.3833732377043804e-05,2.45236355993442e-06,6.626408727459403e-05,606673.3625202343,0.005559783745032866
3121.265596615195,234,4.627215996373453e-06,3.3342850456609535e-05,7.277804999445548e-07,5823295.525557176,0.004718727907273001
7801.522643675419,412,1.294545703547363e-05,2.131292810425015e-05,1.265365613223404e-05,1447061.1158802432,0.006339632589033198
2649.5880850302688,112,1.4933608566178903e-05,1.479606546604059e-06,2.3647097298550794e-05,1031300.371026691,0.004596081037551315
7077.365908466934,353,8.902617501338984e-06,3.110368624171706e-05,4.441580900011104e-06,2341252.059226254,0.00496994070107053
2716.661815168603,475,2.1145680253468133e-05,6.99893762922614e-06,2.122747270263597e-05,1102164.216999404,0.0035576252604983716
6440.636614567312,108,1.9298070919497363e-05,1.9549775659267697e-05,5.556037743177145e-06,2167934.0980168586,0.004765354486155584
7597.243537725774,327,1.8301193788194977e-05,1.3806987531931713e-05,2.0925828551045943e-05,1100174.0967816287,0.003992651053402614
2577.7819446121225,372,2.4931586554196004e-05,1.869700671128387e-05,7.788729623284983e-06,1758866.2655988284,0.005346265592654654
1069.4613581824287,494,7.225152961801373e-06,2.5142083493546533e-05,8.192997827288529e-07,5277118.912089469,0.003336472224661237
1744.2505584446537,92,1.865097404021011e-05,1.8601267091986213e-05,1.2766175438138053e-06,4374150.759448913,0.00598097165422864
6256.971189074742,190,1.4233707397741615e-05,2.8083861658887425e-05,4.25488937400618e-06,2491368.4643931724,0.00412986541462186
8569.740859144487,161,8.511740379853026e-06,1.2693834821409836e-05,7.0748424645988196e-06,1928614.3382160908,0.00678505499365596
927.4698017365315,65,4.85408489735502e-06,3.2132726603990696e-05,7.333573602982045e-08,18289098.307312127,0.0063809415918598695
7474.4369608956395,199,2.2501212089621134e-05,4.283438720211782e-05,5.814300427974213e-06,2077386.8979442858,0.005536602075853768
3742.5271365254953,427,1.5290931584988287e-05,1.1979285298845409e-05,1.182148458575536e-05,1484237.0035998598,0.0034621936404284825
5046.019514235464,31,2.0798412103379074e-05,2.5885983576925507e-05,1.023848086919659e-06,4960187.7433529645,0.00437612602385009
9324.165723532873,77,1.4088279616037077e-05,3.278579944294455e-05,2.6916008378963618e-06,3125160.7821032642,0.004106733003184407
3653.729294990532,194,6.279449935696469e-06,2.8666680429457393e-05,1.1207193490517964e-06,4744892.599723198,0.004231226743848624
4920.700872425117,19,9.101171514407807e-06,1.8916822863419072e-05,3.8172852442758997e-07,8224431.952007793,0.006587725031447792
629.9829402264705,75,1.0156932219365118e-05,3.246778569228167e-05,1.1560204633592912e-07,14707019.758680379,0.0048516183601766015
1275.1878400459645,273,2.4350435500088857e-05,2.3840641042937353e-06,2.1455313625283245e-05,1069521.8518966062,0.004342172044810984
2956.620115780448,234,1.13519868115318e-06,1.912540536782522e-05,2.783794419268267e-07,9761362.617474923,0.0042592903608724315
764.5962878002068,132,2.465598455258817e-05,2.709799851740916e-05,6.315602015716365e-07,6142806.856244276,0.004468994854653947
6498.065597458384,47,2.4531079242635937e-05,2.0100447829573694e-06,3.0451340136805437e-05,901107.3701142501,0.005532793830415454
4550.784389615414,500,2.490761897272328e-05,2.5874792654530693e-05,1.2601118535490468e-05,1415126.7990482228,0.0033731173789927644
5707.37942591621,132,1.2438116294071233e-05,3.3058468577515786e-05,2.083894620007929e-06,3546313.7878832337,0.005100192121775392
2159.1482660151305,327,2.413141527090399e-05,3.820117718793921e-05,2.5398478920111972e-06,3102519.310668634,0.005424030945357661
3311.354279647853,165,1.0494380364395857e-05,6.55532998906209e-06,7.016270466906196e-06,1904878.7147672367,0.003265013916123438
6806.332511100889,403,1.631066576041281e-06,4.953767886969305e-05,5.204119338071977e-07,6783178.091319513,0.0035900093876823293
9670.375874488798,310,6.384332472922349e-06,3.070221736541968e-05,4.031938756201558e-06,2528549.9490955058,0.004953843945109005
978.9593492209874,330,2.3687109878497233e-05,1.879649583800417e-05,2.6853854908827145e-06,3183283.6612482825,0.006441223111827084
8958.651048125028,491,1.3303526400495994e-06,1.3205549868378979e-05,2.459033352477364e-06,3083719.1470740084,0.006204749784626994
5980.37141245648,76,1.4103859250151401e-05,2.907194622248732e-05,1.8526152982333346e-06,3643871.9435020057,0.004394242423829183
5857.235884178425,402,2.814438133472297e-06,4.420387071116197e-05,9.256500609210053e-07,5318707.101795294,0.006413195426500766
5252.646084473723,142,7.873517882261884e-06,2.650770441092688e-05,1.542371443589087e-06,4291108.534764883,0.004682744208937892
1159.2438160897423,371,3.11422841708528e-06,3.3412130724643056e-05,2.269796278794085e-07,10688204.432983533,0.004674685006845259
1353.8300914935262,403,2.1628686906713354e-05,1.8527125537487453e-05,3.979660494842373e-06,2486077.3158413246,0.005094228058456894
6208.6640537613175,149,1.518569703154494e-05,2.001946211635966e-05,5.10923561707065e-06,2219983.345959546,0.005840349685210213
3739.1064286378037,91,2.265055517723951e-05,1.502258018282271e-05,3.963745717288161e-06,2465914.47251783,0.004391730631569441
9214.046632487967,67,1.752047678896548e-05,3.557622742404375e-05,2.3232495828040415e-06,3355133.2754769092,0.004604981374792414
4362.610104914987,158,2.4304699149882394e-05,1.860019011741169e-05,6.629126955358945e-06,1995650.8837477425,0.0037523167518200185
1861.1738576750904,414,1.323706371424976e-05,1.0345103798020724e-05,5.655657211451268e-06,2175829.0095026456,0.005351215288636647
7289.8289182693425,458,1.632905396230899e-05,1.910062798714566e-05,1.5203035721770846e-05,1282267.0048519718,0.0059335945901105094
3286.8575036895936,140,1.4831411677337359e-05,4.283753318380506e-05,1.1534547599559325e-06,4610505.205319291,0.005996687843180438
5491.967919880985,78,1.2622250306718707e-05,3.717435013526925e-05,1.1946530650501336e-06,4742354.359111965,0.0036371953372271006
7129.411462299116,354,2.1303024770152305e-05,1.7397401378714634e-05,1.8377323860970997e-05,1206451.9946370944,0.004617334201604973
9052.509056419669,259,1.6468603256088646e-05,4.543363927699842e-05,5.609905756407139e-06,2082935.7960868354,0.00624653309941167
8025.816350615923,329,2.0231494356531348e-05,4.666799120755881e-06,6.476691570566643e-05,620681.9207466561,0.005232239285295101
6925.430144790879,186,1.9872734478457917e-05,3.437935779268518e-06,5.9718665758440374e-05,661559.9509353673,0.005034197760493255
6956.515232753864,81,5.585083855727088e-06,7.2460473844768225e-06,3.6673843784285878e-06,2614842.1454773517,0.005012134911821968
9486.284118304822,26,1.660392478042345e-05,6.706283037071552e-06,4.9400705753078076e-06,2265835.2446667827,0.005543011998610435
3310.3289262170924,338,5.791552460352019e-06,5.303881435604686e-06,7.346398602976952e-06,1802317.0556046541,0.0052861868774100075
510.56489486378035,169,1.4999691477850502e-05,3.340578798790163e-05,2.881382878086302e-07,9165585.383922355,0.0044259318863676105
3083.5683142828875,79,1.7258432426711212e-05,3.0441276603115773e-05,1.1146993424804968e-06,4758239.848929119,0.005883292236913045
2569.9681064540678,122,2.4933641718102085e-05,3.273267001850402e-05,1.7379704553132114e-06,3764320.8360708375,0.0037981910087746774
6787.428558582983,241,1.7330074755937204e-06,3.4729936653939474e-05,4.93445957462305e-07,7000233.623561992,0.006330439888586344
6520.260197772526,30,3.189817458729302e-06,3.8087107871553313e-05,1.3249055522592835e-07,13740117.400631472,0.00414384650650176
6137.883135694876,144,2.848640712909556e-06,1.115166944683411e-05,1.5845465121151639e-06,3928056.459911715,0.005550608507024807
654.3127104898101,272,1.0560670870401763e-05,3.149287214850519e-05,4.045301710757285e-07,7917506.017474654,0.0048363334056947625
7423.391517281151,120,2.071812067565953e-05,2.9422384307482295e-05,4.928285734632156e-06,2312109.757669368,0.004524805639901711
3573.5389186121697,496,2.1257351986891257e-05,4.723934126437022e-05,4.0829491234933864e-06,2475759.5946330223,0.006358018958683744
6818.0318955629955,255,1.868751029730764e-05,1.2386018487742781e-05,1.7447796165720036e-05,1194629.0518278528,0.005743166031333843
5787.495070770457,292,2.2525077803918746e-05,3.877423784342239e-06,7.039175290844057e-05,612754.5480540604,0.004941107621167367
3755.9437915651183,17,8.748638660066862e-06,3.3021258416012616e-05,1.4396474808418376e-07,13459132.572083773,0.006767373999300903
1778.4745374890235,466,3.115711462055179e-06,3.726846917159888e-05,3.7544064768185093e-07,8344996.488921057,0.0059823160307268175
1396.9795277745689,293,2.395672671756403e-06,1.4876604284569985e-05,4.836219921903934e-07,6872287.892669826,0.0041966421144808376
8399.424164566124,216,2.145118527086527e-05,2.8971573116043783e-05,8.968043273837697e-06,1665558.1211966297,0.002740276974114596
9224.776649774802,203,1.853047106448859e-05,3.917267211173379e-06,6.111843414580194e-05,636413.4374368637,0.005106964634171965
6672.986444260846,464,1.7766767344266903e-05,4.804219721724617e-05,6.3256801086951105e-06,1968048.1806648814,0.006384080823854738
1482.6240911745922,56,9.152232125096052e-06,6.3863236916592625e-06,9.034457677802067e-07,5406614.125434846,0.005611896716154009
4319.2585604382875,475,1.011772452683743e-05,4.31095627144779e-06,2.8825696701709188e-05,927222.5163454299,0.006574053422407122
7424.922400998994,351,2.3994724693583664e-05,3.1613978152363334e-06,0.0001240674158545202,439281.9838822599,0.004401724688660899
7908.298398095647,251,2.5313138583504403e-06,2.1936323418664284e-05,1.5095077285918297e-06,4116569.0428158133,0.004886228419066651
1623.0769117653417,19,1.9569561686507024e-05,5.760827429402311e-06,8.814792149833378e-07,5359792.219811974,0.004908607745393483
500.291829031133,379,8.431199769001435e-06,3.748776380682319e-05,2.5966714396106953e-07,9694484.072372967,0.0052423943983014995
7265.3019358657475,298,1.9373108419013463e-06,4.504483387069388e-05,6.006450215859124e-07,6626185.140195581,0.00577524520401032
3887.6636718689533,400,1.8821682657818947e-05,1.3750727683917997e-05,1.1839876553042281e-05,1478200.772548196,0.006632552312365688
2917.5726503734722,140,8.941885256280991e-06,3.1809882843318544e-05,8.144762011974991e-07,5635599.177515218,0.006845235223285826
622.5259630004916,279,1.8331540449827118e-05,3.0745839035790706e-06,7.667449539723698e-06,1835177.7414235866,0.006666630883925891
5632.844364234247,437,1.7983705194834883e-05,1.994165911294698e-05,1.18105495612316e-05,1496399.4170918588,0.00566933485912174
8585.931986546828,311,1.3834885010394764e-05,1.535416355795869e-05,1.687957399792484e-05,1221201.8464908542,0.004658134363165442
9597.500639589585,70,1.9656955101053174e-05,1.2202335725577585e-05,8.43484374617813e-06,1689901.6931807068,0.005226785237899738
5874.577030826247,173,1.4944919780109843e-05,3.259145099180626e-05,3.586961277368194e-06,2646385.78746697,0.005656493321734447
5387.382613528995,22,7.879284468358256e-06,7.381169371568279e-06,1.0703719201042775e-06,4703582.179739194,0.00513932616357513
1308.0356621477904,281,1.8618767225546058e-05,4.317481564155243e-05,1.0909755762023243e-06,4716157.753266435,0.004087030906918132
5714.291614654698,217,1.5139355581065367e-05,3.3576959412068e-05,4.1114147840274434e-06,2562504.9034810197,0.004538650406161448
4109.801250171249,255,1.305454760558093e-06,3.582602375571484e-05,2.399534158218446e-07,10048247.607862568,0.005878804089733801
6267.785168393981,142,2.2639460266487427e-05,4.683187112422574e-05,3.1709305655028456e-06,2759995.3962583835,0.004754956134113372
4192.900304827193,253,1.4095446839783522e-05,4.7176270703623224e-05,2.0219094119778386e-06,3586880.8196479646,0.005025496073543916
2782.8416727784843,482,2.1847054371508763e-05,2.8030963867142558e-05,5.758233853954175e-06,2133581.603370595,0.004921844815452754
1402.1701146695768,303,2.2185684135573874e-05,2.5273611047013047e-05,2.2700247031653004e-06,3229124.4353022017,0.0041081766175377855
3491.7252235945093,495,1.1679199761642125e-05,1.74336988031186e-05,5.6189330687243095e-06,2133775.641575511,0.004829030830979647
1418.1259257336467,443,1.3183839914829543e-05,3.6063008899920945e-05,1.287290236851776e-06,4387249.1522544315,0.004542800213067998
2180.521032827847,47,1.0978105304214447e-05,2.737223546201084e-05,3.022952674282054e-07,9214385.199774142,0.00431349780139238
9879.693506505686,368,1.1786482607393093e-05,4.671087890726611e-05,5.679070518664746e-06,2099155.0856015305,0.003942767947129327
4718.983790612877,65,2.2483531815321467e-05,1.2692671486917664e-05,4.1595356602836975e-06,2400331.5836507315,0.004900265282227908
5552.7817817976575,328,1.9915456335229866e-05,1.6202381626274047e-05,1.3636818477480979e-05,1349777.949066969,0.005618418137489445
8799.376023003546,385,4.036616231573871e-06,1.648843192357847e-05,4.415510041472782e-06,2425110.2208990552,0.006121641060453183
9957.904554661534,57,1.5647386756962303e-05,4.049392427327865e-05,1.9508443703023216e-06,3743447.415254219,0.003610392488968277
6035.787268774475,114,2.4901759369272217e-05,5.852976260265465e-06,2.124746060640573e-05,1100372.357817947,0.006606609971393483
8218.50129991963,483,1.529321682957966e-05,2.3326806928460008e-05,1.3927767264315885e-05,1338044.3182342337,0.005293261286939051
3605.939731198415,68,1.9860919014234535e-05,2.1951456111679323e-05,1.6461721507315804e-06,3830129.101669331,0.0038745966566135076
3404.5675957492654,86,1.9457475361148102e-05,4.583841429674172e-06,9.562945427557106e-06,1622354.7053062306,0.004596576099728225
4325.685349448322,437,9.407620620935887e-06,2.1129052928673014e-05,5.223476545315753e-06,2185449.0583922933,0.003123128179663381
6888.818995399667,227,9.924383264895014e-06,2.615552118091509e-05,4.230192093812376e-06,2461999.5084647113,0.0033794026012063548
6980.8210479234385,392,1.8377834122969677e-05,4.1901299327407494e-06,6.903056306902903e-05,605036.0021833294,0.006721483185063724
3494.7746291697827,64,1.2999604758516044e-05,2.5983244293788705e-05,9.132684690141702e-07,5316999.57726059,0.004303822137405155
1765.4942792979725,64,1.4693697019129312e-05,4.800265732948666e-05,2.748344127989119e-07,9531229.39845635,0.005541996896262434
6507.7644364223315,138,1.8109738968756103e-05,4.896680183491508e-05,2.5313848844102335e-06,3271433.966792044,0.004890768235695952
1719.095690793263,401,1.9661800648937208e-05,2.7052309150900752e-05,3.0734501938104686e-06,2904348.1643712865,0.005018152839574136
5995.678828178636,392,7.516397865593712e-06,2.623974969754499e-05,3.951039691942834e-06,2496217.2123084487,0.005368917700554658
7087.510216534935,397,4.5230502264871105e-06,1.4989900154403182e-05,5.096794635691712e-06,2273951.48077173,0.0029168141540227995
7155.80921574729,94,8.003071521369406e-06,4.985865811389298e-05,8.711219548053634e-07,5267709.01186446,0.006325169733097917
7657.985051266169,223,1.3180919802209813e-05,1.4437229380236077e-05,1.0816348063070075e-05,1504152.8220413385,0.004901781179017674
8792.164504873814,124,9.21139161512894e-06,2.3192163721557864e-05,3.2358623524721896e-06,2753033.531847686,0.0044977499863445595
5249.61042366549,446,1.4640706212342252e-05,1.1437688323311498e-06,0.00016504349620641577,402168.8892285341,0.005468023986923358
7437.3673005309265,323,2.283177379015083e-06,1.811238225454771e-05,2.0027412137754568e-06,3543662.17982754,0.00428133723159733
6382.1409859754485,302,1.3234009878730415e-05,4.500574729832371e-06,3.8424214987908555e-05,801719.2482159063,0.005208324578369972
2273.0794280779846,58,9.83163776650499e-06,3.7447413748871484e-05,2.680442067376642e-07,9753039.273783313,0.004841167887335062
744.0516262593776,76,1.3832002117429178e-05,2.8489708198466685e-05,2.1942691759273953e-07,10860709.180650348,0.0057137202354689545
3203.1431639308707,284,1.1140800517239445e-05,2.903642198709517e-05,2.2308521192825687e-06,3476749.2749677305,0.004786971416270582
4708.820210207385,138,7.821420415301019e-06,1.5039053009085448e-05,2.6911446482459815e-06,2976118.9249610133,0.003971373089994111
6362.506472072235,38,2.269858973098326e-05,4.092991822239571e-05,1.0866002015058929e-06,4950190.414069697,0.005367087108315516
8574.613639780451,352,5.434359722112566e-06,1.1602753412312586e-06,9.743565478718686e-05,488790.3899356441,0.004729446131050914
2364.3343087085736,42,1.7352773813933434e-05,1.7346457779045414e-05,8.322541806401587e-07,5616859.358569009,0.0031813828395147884
1692.7230040355323,128,2.3191473101977938e-05,3.331537703248452e-05,1.2346957108898853e-06,4634773.899794391,0.005198778585964839
9653.059501006112,189,1.3928079032450395e-05,4.548820433342913e-05,3.866006951045152e-06,2621902.7535829954,0.004464284242152837
1526.4233140758677,434,2.2033803725907572e-05,1.2496181889336423e-05,6.689369823262302e-06,1968069.8056189222,0.005345887313145357
5045.665166018297,160,3.996435482398825e-06,2.7513902534643486e-05,9.062888145397527e-07,5174108.093227747,0.004149250225076
6062.855423536368,142,1.2850930486153796e-05,2.7361579606132733e-05,2.9249685991863774e-06,2986761.720966036,0.003795115840535993
5643.056998620664,336,1.1968606731542547e-05,4.3834544083141294e-05,3.2692221348970367e-06,2724113.902376415,0.006181214315862951
1317.3054918129606,194,1.1948513688878764e-06,3.475327588432275e-06,6.709787938806136e-07,6028854.480984648,0.005844647253750411
1041.755683034384,143,1.1638176192624028e-05,2.179930249246466e-05,5.961597091848762e-07,6458885.093479237,0.004994730263713418
1502.0925608798389,186,9.85671415318235e-06,9.940818064804647e-06,1.939269829240281e-06,3587640.860644743,0.0054383093095245905
6063.082996789819,31,1.707516946659077e-05,2.0550974146313044e-06,1.4141947412203606e-05,1344779.9580657198,0.0058108029113782015
5671.2764325260505,250,2.3519914685836448e-05,8.204516085503659e-06,2.6279003991226214e-05,968128.7385302931,0.004989949832882475
2720.5375243490703,86,3.058986118288877e-06,4.8847062969561757e-05,1.185700180568972e-07,14712517.335449178,0.003810061599202814
6558.85434753312,213,8.859433281150954e-06,1.1527576966493128e-05,7.375773787740383e-06,1802311.6688429497,0.005300080193303164
